Shipping_Country,Shipping_State,Shipping_City,City_Join_Key,State_Join_Key,order_weight,revenue_weight,level
US,Illinois,Downers Grove,downers grove,illinois,9.816914543758896e-05,0.00012008276523697445,country
US,Idaho,Coeur D'Alene,coeur d'alene,idaho,0.00014725371815638345,0.00011875483576357977,country
CA,Ontario,Markham,markham,ontario,0.004739336492890996,0.004221238006071176,country
US,Alaska,Wasilla,wasilla,alaska,0.00014725371815638345,0.0001148957101102859,country
US,Maryland,Rockville,rockville,maryland,0.00014725371815638345,0.00010989293907378275,country
US,Hawaii,Kaneohe,kaneohe,hawaii,0.00014725371815638345,0.00010883601561536658,country
US,Alabama,Huntsville,huntsville,alabama,9.816914543758896e-05,0.00010793627564563795,country
US,Minnesota,Saint Paul,saint paul,minnesota,0.00014725371815638345,0.00010540507946573874,country
CA,Quebec,Dorval,dorval,quebec,0.00315955766192733,0.003725915218792639,country
US,North Dakota,Grand Forks,grand forks,north dakota,9.816914543758896e-05,0.00010324245146621028,country
US,Massachusetts,Somerville,somerville,massachusetts,9.816914543758896e-05,0.00010053781143672485,country
US,South Dakota,Aberdeen,aberdeen,south dakota,9.816914543758896e-05,9.927492340692502e-05,country
UK,Scotland,Dunfermline,dunfermline,scotland,0.008658008658008658,0.01104842213478402,country
UK,Scotland,Aberdeen,aberdeen,scotland,0.008658008658008658,0.010967647184809415,country
US,Virginia,Richmond,richmond,virginia,9.816914543758896e-05,9.652150229474344e-05,country
US,Utah,Salt Lake City,salt lake city,utah,9.816914543758896e-05,9.633179808425848e-05,country
US,Florida,Tampa,tampa,florida,9.816914543758896e-05,9.554046052052126e-05,country
CA,Quebec,Cote-Saint-Luc,cote-saint-luc,quebec,0.001579778830963665,0.003323369012776165,country
UK,Wales,Aberdare,aberdare,wales,0.004329004329004329,0.010412013438014405,country
UK,Northern Ireland,Newry,newry,northern ireland,0.008658008658008658,0.010285955561538886,country
CA,Quebec,Blainville,blainville,quebec,0.00315955766192733,0.003138201615662693,country
US,Virginia,Fairfax,fairfax,virginia,9.816914543758896e-05,8.789809089812748e-05,country
US,Arkansas,Bentonville,bentonville,arkansas,9.816914543758896e-05,8.783846957483222e-05,country
US,Kansas,Wichita,wichita,kansas,9.816914543758896e-05,8.621785360526077e-05,country
US,Indiana,Bloomington,bloomington,indiana,4.908457271879448e-05,8.58330250639913e-05,country
US,Oregon,Salem,salem,oregon,9.816914543758896e-05,8.563790073320678e-05,country
US,Pennsylvania,West Chester,west chester,pennsylvania,9.816914543758896e-05,8.503084725965492e-05,country
US,New York,Bronx,bronx,new york,9.816914543758896e-05,8.438043282370652e-05,country
US,Oklahoma,Tulsa,tulsa,oklahoma,9.816914543758896e-05,8.408774632752973e-05,country
US,Texas,Fort Worth,fort worth,texas,9.816914543758896e-05,8.390346223734436e-05,country
CA,New Brunswick,Moncton,moncton,new brunswick,0.00315955766192733,0.002982545272464181,country
US,Iowa,Des Moines,des moines,iowa,9.816914543758896e-05,8.292784058342174e-05,country
CA,Saskatchewan,Saskatoon,saskatoon,saskatchewan,0.001579778830963665,0.0029404968427029967,country
US,South Carolina,Greenville,greenville,south carolina,9.816914543758896e-05,7.927467950151154e-05,country
US,Wisconsin,Milwaukee,milwaukee,wisconsin,9.816914543758896e-05,7.919879781731756e-05,country
US,New Mexico,Albuquerque,albuquerque,new mexico,9.816914543758896e-05,7.75619214868474e-05,country
US,Maryland,Silver Spring,silver spring,maryland,9.816914543758896e-05,7.422312738231226e-05,country
CA,Quebec,Blainville,blainville,quebec,0.001579778830963665,0.00229993337831358,country
CA,Saskatchewan,Yellow Grass,yellow grass,saskatchewan,0.001579778830963665,0.002268686380050682,country
US,Oregon,Eugene,eugene,oregon,9.816914543758896e-05,6.356717087335753e-05,country
US,New York,Staten Island,staten island,new york,9.816914543758896e-05,5.9718885460662806e-05,country
UK,Scotland,Banchory,banchory,scotland,0.004329004329004329,0.006714723682358629,country
US,California,San Diego,san diego,california,9.816914543758896e-05,5.746411541604166e-05,country
CA,Newfoundland and Labrador,St. John'S,st. john's,newfoundland and labrador,0.001579778830963665,0.00200231536399474,country
CA,Quebec,Brossard,brossard,quebec,0.001579778830963665,0.0019963360001296173,country
CA,Quebec,Brossard,brossard,quebec,0.001579778830963665,0.0019265124608014122,country
US,Illinois,Evanston,evanston,illinois,4.908457271879448e-05,5.3783853732633596e-05,country
CA,New Brunswick,Fredericton,fredericton,new brunswick,0.001579778830963665,0.0018946868144225344,country
US,Louisiana,Lafayette,lafayette,louisiana,4.908457271879448e-05,5.317138013878218e-05,country
CA,Newfoundland and Labrador,Paradise,paradise,newfoundland and labrador,0.001579778830963665,0.0018854284445668607,country
US,Connecticut,Greenwich,greenwich,connecticut,4.908457271879448e-05,5.1881391507484506e-05,country
US,West Virginia,Charleston,charleston,west virginia,4.908457271879448e-05,5.170794765789827e-05,country
UK,Wales,Port Talbot,port talbot,wales,0.004329004329004329,0.0057240066822913166,country
CA,Saskatchewan,Regina,regina,saskatchewan,0.001579778830963665,0.001791494567072839,country
UK,Scotland,Barrhead,barrhead,scotland,0.004329004329004329,0.005604068120207812,country
UK,Wales,Merthyr Tydfil,merthyr tydfil,wales,0.004329004329004329,0.005452309123285827,country
US,Pennsylvania,Pittsburgh,pittsburgh,pennsylvania,4.908457271879448e-05,4.823365054587386e-05,country
UK,Northern Ireland,Belfast,belfast,northern ireland,0.004329004329004329,0.005407026196784913,country
US,Hawaii,Kailua,kailua,hawaii,4.908457271879448e-05,4.767537815501815e-05,country
CA,Manitoba,Headingley,headingley,manitoba,0.001579778830963665,0.001665542160494613,country
US,Kentucky,Lexington,lexington,kentucky,4.908457271879448e-05,4.653173277180887e-05,country
UK,Scotland,Balerno,balerno,scotland,0.004329004329004329,0.005175716112766726,country
US,Alaska,Fairbanks,fairbanks,alaska,4.908457271879448e-05,4.552901051638841e-05,country
CA,Nova Scotia,Dartmouth,dartmouth,nova scotia,0.001579778830963665,0.0016038196947901226,country
UK,Wales,Clarbeston Road,clarbeston road,wales,0.004329004329004329,0.004980509983661431,country
UK,Northern Ireland,Craigavon,craigavon,northern ireland,0.004329004329004329,0.004945629891626942,country
US,Washington,Vancouver,vancouver,washington,4.908457271879448e-05,4.3637388531838466e-05,country
US,Minnesota,Minnetonka,minnetonka,minnesota,4.908457271879448e-05,4.3528986125847064e-05,country
US,Nevada,Henderson,henderson,nevada,4.908457271879448e-05,4.3469364802551794e-05,country
US,Louisiana,Shreveport,shreveport,louisiana,4.908457271879448e-05,4.3458524561952655e-05,country
US,Ohio,Dublin,dublin,ohio,4.908457271879448e-05,4.331760143416383e-05,country
US,Alabama,Mobile,mobile,alabama,4.908457271879448e-05,4.331760143416383e-05,country
UK,Wales,Cwmbran,cwmbran,wales,0.004329004329004329,0.004883824816267586,country
US,Iowa,West Des Moines,west des moines,iowa,4.908457271879448e-05,4.291651253199565e-05,country
US,Rhode Island,Warwick,warwick,rhode island,4.908457271879448e-05,4.291651253199565e-05,country
CA,Ontario,Kingston,kingston,ontario,0.001579778830963665,0.0015216516623210194,country
US,Iowa,Iowa City,iowa city,iowa,4.908457271879448e-05,4.251542362982746e-05,country
CA,Manitoba,Winnipeg,winnipeg,manitoba,0.001579778830963665,0.001504870866957611,country
UK,Wales,Swansea,swansea,wales,0.004329004329004329,0.004697797658750314,country
UK,Wales,Llanidloes,llanidloes,wales,0.004329004329004329,0.004679439715574267,country
US,Washington,Bellevue,bellevue,washington,4.908457271879448e-05,4.120917463763108e-05,country
US,Illinois,Wilmette,wilmette,illinois,4.908457271879448e-05,4.1133292953437104e-05,country
US,Utah,Park City,park city,utah,4.908457271879448e-05,4.096526922415043e-05,country
US,Colorado,Denver,denver,colorado,4.908457271879448e-05,4.081350585576247e-05,country
UK,Northern Ireland,Dromara,dromara,northern ireland,0.004329004329004329,0.004602948285674074,country
US,Minnesota,Minneapolis,minneapolis,minnesota,4.908457271879448e-05,4.0770144893365905e-05,country
US,Oklahoma,Oklahoma City,oklahoma city,oklahoma,4.908457271879448e-05,4.061838152497795e-05,country
US,New Mexico,Santa Fe,santa fe,new mexico,4.908457271879448e-05,4.0455777915990845e-05,country
US,Oklahoma,Broken Arrow,broken arrow,oklahoma,4.908457271879448e-05,4.010889021681836e-05,country
US,North Carolina,Raleigh,raleigh,north carolina,4.908457271879448e-05,4.010347009651879e-05,country
US,West Virginia,Huntington,huntington,west virginia,4.908457271879448e-05,4.00113280514261e-05,country
US,New Jersey,Hoboken,hoboken,new jersey,4.908457271879448e-05,3.987040492363728e-05,country
US,Arizona,Tucson,tucson,arizona,4.908457271879448e-05,3.967528059285276e-05,country
US,Michigan,Ann Arbor,ann arbor,michigan,4.908457271879448e-05,3.964275987105534e-05,country
US,Maryland,Bethesda,bethesda,maryland,4.908457271879448e-05,3.963733975075577e-05,country
US,Wyoming,Cheyenne,cheyenne,wyoming,4.908457271879448e-05,3.963733975075577e-05,country
US,Virginia,Arlington,arlington,virginia,4.908457271879448e-05,3.963733975075577e-05,country
US,Idaho,Boise,boise,idaho,4.908457271879448e-05,3.963733975075577e-05,country
US,Michigan,Grand Rapids,grand rapids,michigan,4.908457271879448e-05,3.963733975075577e-05,country
US,Georgia,Alpharetta,alpharetta,georgia,4.908457271879448e-05,3.9219990487688875e-05,country
US,Hawaii,Ewa Beach,ewa beach,hawaii,4.908457271879448e-05,3.915494904409403e-05,country
US,Alaska,Anchorage,anchorage,alaska,4.908457271879448e-05,3.900860579600564e-05,country
US,New Jersey,Westfield,westfield,new jersey,9.816914543758896e-05,3.854247545024262e-05,country
CA,Alberta,Wainwright,wainwright,alberta,0.001579778830963665,0.0013681170288810992,country
UK,Scotland,Aboyne,aboyne,scotland,0.004329004329004329,0.004241296805105956,country
US,Montana,Bozeman,bozeman,montana,4.908457271879448e-05,3.7393409946733765e-05,country
US,Delaware,Middletown,middletown,delaware,4.908457271879448e-05,3.7393409946733765e-05,country
US,South Carolina,Mount Pleasant,mount pleasant,south carolina,4.908457271879448e-05,3.6683374187490096e-05,country
US,Idaho,Kuna,kuna,idaho,4.908457271879448e-05,3.568065193206963e-05,country
US,Maryland,Baltimore,baltimore,maryland,4.908457271879448e-05,3.5675231811770056e-05,country
US,Missouri,Saint Louis,saint louis,missouri,4.908457271879448e-05,3.49814564134251e-05,country
US,South Carolina,Charleston,charleston,south carolina,4.908457271879448e-05,3.4976036293125527e-05,country
US,Missouri,Kansas City,kansas city,missouri,4.908457271879448e-05,3.482969304503714e-05,country
US,Montana,Missoula,missoula,montana,4.908457271879448e-05,3.365894706033e-05,country
US,Kansas,Leawood,leawood,kansas,9.816914543758896e-05,3.217383409824781e-05,country
CA,Alberta,West Baptiste,west baptiste,alberta,0.001579778830963665,0.0007807891911618058,country
US,New Hampshire,Manchester,manchester,new hampshire,4.908457271879448e-05,2.113846916832319e-05,country
