Date,Region,City,State,Lat,Lon,Umbrella_Revenue,Umbrella_Units,Non_Umbrella_Revenue,Non_Umbrella_Units,Observed_Precip_In,Is_Rainy,Verified_Match
2026-09-07,US,Columbia,South Carolina,34.0007,-81.0348,43.15,0,0.44999999999999996,0.0,0.0354330708661417,False,False
2026-09-07,US,Columbus,Ohio,39.9612,-82.9988,115.96,0,1.2000000000000002,0.0,0.0,False,False
2026-09-07,US,Cordova,Alaska,60.5432,-145.7587,5.57,0,0.06,0.0,0.6417322834645669,True,True
2026-09-07,US,Cranston,Rhode Island,41.7798,-71.4373,7.78,0,0.09,0.0,0.0,False,False
2026-09-07,US,Dallas,Texas,32.7831,-96.8067,281.05,2,2.88,0.0,0.0,False,False
2026-09-07,US,Dayton,Ohio,39.759,-84.1916,44.21,0,0.44999999999999996,0.0,0.0,False,False
2026-09-07,US,Decatur,Georgia,33.7748,-84.2963,37.38,0,0.39,0.0,0.1181102362204724,False,False
2026-09-07,US,Denver,Colorado,39.7392,-104.9847,105.13,0,1.08,0.0,0.0354330708661417,False,False
2026-09-07,US,Des Moines,Iowa,41.6005,-93.6091,12.620000000000001,0,0.12,0.0,0.2598425196850393,True,True
2026-09-07,US,Dickinson,North Dakota,46.8792,-102.7896,4.85,0,0.06,0.0,0.0393700787401574,False,False
2026-09-07,US,Downers Grove,Illinois,41.8089,-88.0112,27.05,0,0.30000000000000004,0.0,0.0,False,False
2026-09-07,US,Doylestown,Pennsylvania,40.3101,-75.1299,30.27,0,0.30000000000000004,0.0,0.0,False,False
2026-09-07,US,Dublin,Ohio,40.0992,-83.1141,30.55,0,0.30000000000000004,0.0,0.0,False,False
2026-09-07,US,Durham,North Carolina,35.994,-78.8986,41.76,0,0.42000000000000004,0.0,0.0,False,False
2026-09-07,US,Eagle,Idaho,43.6954,-116.354,8.42,0,0.09,0.0,0.1141732283464566,False,False
2026-09-07,US,Eagle Mountain,Utah,40.3144,-111.9849,2.53,0,0.03,0.0,0.0,False,False
2026-09-07,US,East Greenwich,Rhode Island,41.6604,-71.4559,6.88,0,0.06,0.0,0.0,False,False
2026-09-07,US,Eden Prairie,Minnesota,44.8547,-93.4708,15.26,0,0.15000000000000002,0.0,0.0039370078740157,False,False
2026-09-07,US,Edmond,Oklahoma,35.6528,-97.4781,71.12,0,0.72,0.0,0.0118110236220472,False,False
2026-09-07,US,Eliot,Maine,43.1531,-70.8001,4.3500000000000005,0,0.03,0.0,0.0,False,False
2026-09-07,US,Elkhorn,Nebraska,41.345,-96.256,10.96,0,0.12,0.0,0.1417322834645669,False,False
2026-09-07,US,Essex Junction,Vermont,44.4906,-73.111,4.54,0,0.06,0.0,0.0,False,False
2026-09-07,US,Eugene,Oregon,44.0521,-123.0868,24.02,0,0.24,0.0,0.0354330708661417,False,False
2026-09-07,US,Evanston,Illinois,42.0411,-87.6901,33.1,0,0.33,0.0,0.0,False,False
2026-09-07,US,Ewa Beach,Hawaii,21.3156,-158.0072,30.86,0,0.30000000000000004,0.0,0.4645669291338583,True,True
2026-09-07,US,Exeter,New Hampshire,42.9815,-70.9478,6.95,0,0.06,0.0,0.0,False,False
2026-09-07,US,Fairbanks,Alaska,64.8378,-147.7164,4.21,0,0.03,0.0,0.0039370078740157,False,False
2026-09-07,US,Fairfax,Virginia,38.8462,-77.3064,54.83,0,0.54,0.0,0.0,False,False
2026-09-07,US,Fairfield,Connecticut,41.1412,-73.2637,29.169999999999998,0,0.30000000000000004,0.0,0.0,False,False
2026-09-07,US,Fairhope,Alabama,30.523,-87.9033,18.3,0,0.18,0.0,0.0472440944881889,False,False
2026-09-07,US,Falmouth,Maine,43.7295,-70.242,7.78,0,0.09,0.0,0.0,False,False
2026-09-07,US,Fargo,North Dakota,46.8772,-96.7898,12.37,0,0.12,0.0,0.0984251968503936,False,False
2026-09-07,US,Fayetteville,Arkansas,36.0626,-94.1574,17.64,0,0.18,0.0,0.1259842519685039,False,False
2026-09-07,US,Fort Collins,Colorado,40.5853,-105.0844,26.09,0,0.27,0.0,0.0275590551181102,False,False
2026-09-07,US,Fort Wayne,Indiana,41.1306,-85.1289,38.17,0,0.39,0.0,0.0,False,False
2026-09-07,US,Fort Worth,Texas,32.7254,-97.3208,116.85,0,1.17,0.0,0.0,False,False
2026-09-07,US,Franklin,Tennessee,35.9251,-86.8689,56.309999999999995,0,0.5700000000000001,0.0,0.0,False,False
2026-09-07,US,Gilbert,Arizona,33.3528,-111.789,25.07,0,0.27,0.0,0.0,False,False
2026-09-07,US,Grand Forks,North Dakota,47.9253,-97.0328,1.6,0,0.03,0.0,0.358267716535433,True,True
2026-09-07,US,Grand Rapids,Michigan,42.9634,-85.6681,56.46,0,0.5700000000000001,0.0,0.0,False,False
2026-09-07,US,Great Falls,Montana,47.5002,-111.3008,5.55,0,0.06,0.0,2.468503937007874,True,True
2026-09-07,US,Greenville,South Carolina,34.8526,-82.394,67.02,0,0.66,0.0,0.4960629921259842,True,True
2026-09-07,US,Greenwich,Connecticut,41.0265,-73.6285,78.85,0,0.81,0.0,0.0,False,False
2026-09-07,US,Gulfport,Mississippi,30.3674,-89.0928,12.19,0,0.12,0.0,0.0590551181102362,False,False
2026-09-07,US,Hampton,New Hampshire,42.9376,-70.8389,10.94,0,0.12,0.0,0.0,False,False
2026-09-07,US,Hattiesburg,Mississippi,31.3271,-89.2903,6.7,0,0.06,0.0,0.1732283464566929,False,False
2026-09-07,US,Henderson,Nevada,36.0397,-114.9819,41.45,0,0.42000000000000004,0.0,0.0039370078740157,False,False
2026-09-07,US,Hoboken,New Jersey,40.744,-74.0324,56.67,0,0.5700000000000001,0.0,0.0,False,False
2026-09-07,US,Honolulu,Hawaii,21.3069,-157.8583,156.18,0,1.59,0.0,0.4803149606299212,True,True
2026-09-07,US,Houston,Texas,29.7633,-95.3633,518.31,11,5.3100000000000005,0.0,0.0118110236220472,False,False
2026-09-07,US,Huntington,West Virginia,38.4192,-82.4452,9.34,0,0.09,0.0,0.0511811023622047,False,False
2026-09-07,US,Huntsville,Alabama,34.7304,-86.5859,55.589999999999996,0,0.5700000000000001,0.0,0.0433070866141732,False,False
2026-09-07,US,Hurricane,West Virginia,38.4326,-82.0201,4.81,0,0.06,0.0,0.0196850393700787,False,False
2026-09-07,US,Hyde Park,Vermont,44.5939,-72.6165,3.84,0,0.03,0.0,0.0,False,False
2026-09-07,US,Indianapolis,Indiana,39.7684,-86.158,90.13,0,0.9299999999999999,0.0,0.0,False,False
2026-09-07,US,Iowa City,Iowa,41.6611,-91.5302,13.63,0,0.12,0.0,0.0,False,False
2026-09-07,US,Jackson,Mississippi,32.2988,-90.1848,7.5200000000000005,0,0.09,0.0,0.1968503937007873,False,False
2026-09-07,US,Jersey City,New Jersey,40.7282,-74.0776,109.65,0,1.1099999999999999,0.0,0.0,False,False
2026-09-07,US,Jonesboro,Arkansas,35.8423,-90.7043,17.61,0,0.18,0.0,0.0,False,False
2026-09-07,US,Kailua,Hawaii,21.4024,-157.7405,21.64,0,0.21000000000000002,0.0,0.6496062992125984,True,True
2026-09-07,US,Kalispell,Montana,48.1958,-114.3129,6.74,0,0.06,0.0,1.1929133858267718,True,True
2026-09-07,US,Kaneohe,Hawaii,21.3999,-157.799,19.85,0,0.21000000000000002,0.0,0.6496062992125984,True,True
2026-09-07,US,Kansas City,Missouri,39.0997,-94.5786,55.15,0,0.5700000000000001,0.0,0.2874015748031496,True,True
2026-09-07,US,Knoxville,Tennessee,35.9606,-83.9207,77.21,0,0.78,0.0,0.1614173228346456,False,False
2026-09-07,US,Kuna,Idaho,43.4918,-116.4201,14.17,0,0.15000000000000002,0.0,0.0905511811023622,False,False
2026-09-07,US,Lafayette,Louisiana,30.2241,-92.0198,45.69,0,0.44999999999999996,0.0,0.1535433070866141,False,False
2026-09-07,US,Lake Oswego,Oregon,45.4207,-122.6706,33.81,0,0.36,0.0,0.1456692913385827,False,False
2026-09-07,US,Lancaster,Pennsylvania,40.0379,-76.3055,33.85,0,0.36,0.0,0.0,False,False
2026-09-07,US,Las Cruces,New Mexico,32.3123,-106.7783,13.440000000000001,0,0.15000000000000002,0.0,0.1653543307086614,False,False
2026-09-07,US,Las Vegas,Nevada,36.175,-115.1372,112.55,0,1.1400000000000001,0.0,0.0,False,False
2026-09-07,US,Lawrence,Kansas,38.9717,-95.2352,13.13,0,0.12,0.0,0.0984251968503936,False,False
2026-09-07,US,Leawood,Kansas,38.9667,-94.6169,11.94,0,0.12,0.0,0.2992125984251968,True,True
2026-09-07,US,Lennox,South Dakota,43.3541,-96.892,3.5100000000000002,0,0.03,0.0,0.2047244094488189,True,True
2026-09-07,US,Lewes,Delaware,38.7746,-75.1393,17.22,0,0.18,0.0,0.1811023622047244,False,False
2026-09-07,US,Lexington,Kentucky,37.9887,-84.4777,67.72,0,0.6900000000000001,0.0,0.0,False,False
2026-09-07,US,Lincoln,Nebraska,40.8,-96.667,19.81,0,0.21000000000000002,0.0,0.0472440944881889,False,False
2026-09-07,US,Little Rock,Arkansas,34.7465,-92.2896,47.87,0,0.51,0.0,0.0039370078740157,False,False
2026-09-07,US,Littleton,Colorado,39.6133,-105.0166,30.52,0,0.30000000000000004,0.0,0.0118110236220472,False,False
2026-09-07,US,Los Alamos,New Mexico,35.8881,-106.307,6.02,0,0.06,0.0,0.2086614173228346,True,True
2026-09-07,US,Los Angeles,California,34.0522,-118.2437,453.0,25,4.65,0.0,0.547244094488189,True,True
2026-09-07,US,Louisville,Kentucky,38.2542,-85.7594,98.16,0,1.02,0.0,0.0,False,False
2026-09-07,US,Macomb,Michigan,42.7009,-82.9591,17.51,0,0.18,0.0,0.0,False,False
2026-09-07,US,Madison,Alabama,34.6993,-86.7483,21.86,0,0.21000000000000002,0.0,0.0118110236220472,False,False
2026-09-07,US,Madison,Mississippi,32.4618,-90.1154,13.97,0,0.15000000000000002,0.0,0.1653543307086614,False,False
2026-09-07,US,Madison,South Dakota,44.0061,-97.114,2.3000000000000003,0,0.03,0.0,0.1338582677165354,False,False
2026-09-07,US,Madison,Wisconsin,43.073,-89.4012,38.6,0,0.39,0.0,0.0,False,False
2026-09-07,US,Manchester,New Hampshire,42.9956,-71.4548,15.81,0,0.15000000000000002,0.0,0.0,False,False
2026-09-07,US,Marietta,Georgia,33.9526,-84.5499,105.27,0,1.08,0.0,0.0787401574803149,False,False
2026-09-07,US,Memphis,Tennessee,35.1495,-90.049,59.9,0,0.6000000000000001,0.0,0.0,False,False
2026-09-07,US,Meridian,Idaho,43.6121,-116.3915,18.38,0,0.18,0.0,0.1102362204724409,False,False
2026-09-07,US,Mesa,Arizona,33.4223,-111.8226,25.87,0,0.27,0.0,0.0,False,False
2026-09-07,US,Metairie,Louisiana,29.9841,-90.1528,27.91,0,0.30000000000000004,0.0,0.4881889763779528,True,True
2026-09-07,US,Miami,Florida,25.7743,-80.1937,506.37,6,5.1899999999999995,0.0,0.34251968503937,True,True
2026-09-07,US,Middlesboro,Kentucky,36.6084,-83.7166,4.24,0,0.03,0.0,0.0433070866141732,False,False
2026-09-07,US,Middletown,Delaware,39.4496,-75.7163,8.91,0,0.09,0.0,0.0118110236220472,False,False
2026-09-07,US,Mililani,Hawaii,21.4504,-158.015,16.75,0,0.18,0.0,0.4645669291338583,True,True
2026-09-07,US,Milwaukee,Wisconsin,43.0389,-87.9065,48.63,0,0.48,0.0,0.0,False,False
2026-09-07,US,Minneapolis,Minnesota,44.98,-93.2638,97.73,0,0.99,0.0,0.0039370078740157,False,False
2026-09-07,US,Minnetonka,Minnesota,44.9133,-93.5033,12.57,0,0.12,0.0,0.0039370078740157,False,False
2026-09-07,US,Missoula,Montana,46.8722,-113.994,5.26,0,0.06,0.0,0.5787401574803149,True,True
2026-09-07,US,Mobile,Alabama,30.6944,-88.043,30.37,0,0.30000000000000004,0.0,0.0905511811023622,False,False
2026-09-07,US,Morgantown,West Virginia,39.6295,-79.9559,19.14,0,0.21000000000000002,0.0,0.0,False,False
2026-09-07,US,Morristown,New Jersey,40.7968,-74.4815,37.96,0,0.39,0.0,0.0,False,False
2026-09-07,US,Mount Pleasant,South Carolina,32.7941,-79.8626,39.42,0,0.39,0.0,0.2401574803149606,True,True
2026-09-07,US,Myrtle Beach,South Carolina,33.6891,-78.8867,46.09,0,0.48,0.0,0.0511811023622047,False,False
2026-09-07,US,Naperville,Illinois,41.7859,-88.1473,56.68,0,0.5700000000000001,0.0,0.0,False,False
2026-09-07,US,Naples,Florida,26.1423,-81.796,142.63,0,1.47,0.0,0.3070866141732283,True,True
2026-09-07,US,Nashua,New Hampshire,42.7654,-71.4676,16.04,0,0.15000000000000002,0.0,0.0,False,False
2026-09-07,US,Nashville,Tennessee,36.1659,-86.7844,132.67,0,1.35,0.0,0.0,False,False
2026-09-07,US,New Canaan,Connecticut,41.1468,-73.4948,31.24,0,0.33,0.0,0.0,False,False
2026-09-07,US,New Castle,Delaware,39.6595,-75.5636,18.47,0,0.18,0.0,0.0314960629921259,False,False
2026-09-07,US,New Orleans,Louisiana,29.9546,-90.0751,60.32,0,0.63,0.0,0.4881889763779528,True,True
2026-09-07,US,New York,New York,40.7143,-74.006,1463.05,95,15.36,3.0,0.0,False,False
2026-09-07,US,Newark,Delaware,39.6837,-75.7497,20.080000000000002,0,0.21000000000000002,0.0,0.0039370078740157,False,False
2026-09-07,US,Norman,Oklahoma,35.2226,-97.4395,21.34,0,0.21000000000000002,0.0,0.0,False,False
2026-09-07,US,North Las Vegas,Nevada,36.1989,-115.1175,3.91,0,0.03,0.0,0.0,False,False
2026-09-07,US,Norwalk,Connecticut,41.1176,-73.4079,25.48,0,0.27,0.0,0.0,False,False
2026-09-07,US,Oakland,California,37.8044,-122.2708,125.21,0,1.29,0.0,0.0,False,False
2026-09-07,US,Oklahoma City,Oklahoma,35.4676,-97.5164,42.910000000000004,0,0.42000000000000004,0.0,0.0196850393700787,False,False
2026-09-07,US,Olathe,Kansas,38.8814,-94.8191,21.62,0,0.21000000000000002,0.0,0.2755905511811024,True,True
2026-09-07,US,Omaha,Nebraska,41.2563,-95.9404,43.46,0,0.44999999999999996,0.0,0.452755905511811,True,True
2026-09-07,US,Orlando,Florida,28.5383,-81.3792,182.54,0,1.8599999999999999,0.0,1.125984251968504,True,True
2026-09-07,US,Overland Park,Kansas,38.9822,-94.6708,40.58,0,0.42000000000000004,0.0,0.1968503937007873,False,False
2026-09-07,US,Paducah,Kentucky,37.0834,-88.6,15.55,0,0.15000000000000002,0.0,0.0,False,False
2026-09-07,US,Papillion,Nebraska,41.1544,-96.0422,6.9,0,0.06,0.0,0.3346456692913386,True,True
2026-09-07,US,Park City,Utah,40.6461,-111.498,13.57,0,0.12,0.0,0.0748031496062992,False,False
2026-09-07,US,Philadelphia,Pennsylvania,39.9524,-75.1636,204.28,0,2.0999999999999996,0.0,0.0039370078740157,False,False
2026-09-07,US,Phoenix,Arizona,33.4484,-112.074,85.95,0,0.8699999999999999,0.0,0.0,False,False
2026-09-07,US,Pittsburgh,Pennsylvania,40.4406,-79.9959,127.14,0,1.29,0.0,0.0,False,False
2026-09-07,US,Plymouth,Michigan,42.3714,-83.4702,20.3,0,0.21000000000000002,0.0,0.0,False,False
2026-09-07,US,Plymouth,Minnesota,45.0105,-93.4555,22.75,0,0.24,0.0,0.0039370078740157,False,False
2026-09-07,US,Portland,Maine,43.6574,-70.2589,16.99,0,0.18,0.0,0.0,False,False
2026-09-07,US,Portland,Oregon,45.5234,-122.6762,191.22,0,1.98,0.0,0.0157480314960629,False,False
2026-09-07,US,Portsmouth,New Hampshire,43.077,-70.7577,9.65,0,0.09,0.0,0.0,False,False
2026-09-07,US,Princeton,New Jersey,40.3487,-74.659,28.36,0,0.30000000000000004,0.0,0.0,False,False
2026-09-07,US,Providence,Rhode Island,41.824,-71.4128,27.59,0,0.27,0.0,0.0,False,False
2026-09-07,US,Raleigh,North Carolina,35.7721,-78.6386,125.84,0,1.29,0.0,0.0,False,False
2026-09-07,US,Rapid City,South Dakota,44.0805,-103.231,5.94,0,0.06,0.0,0.1338582677165354,False,False
2026-09-07,US,Reading,Massachusetts,42.5256,-71.0953,177.76,8,1.83,0.0,0.0,False,False
2026-09-07,US,Reno,Nevada,39.5296,-119.8138,37.02,0,0.39,0.0,0.0,False,False
2026-09-07,US,Richmond,Virginia,37.5538,-77.4603,88.06,0,0.9299999999999999,0.0,0.0,False,False
2026-09-07,US,Rock Springs,Wyoming,41.5875,-109.2029,6.07,0,0.06,0.0,0.0,False,False
2026-09-07,US,Rockville,Maryland,39.084,-77.1528,38.48,0,0.42000000000000004,0.0,0.0,False,False
2026-09-07,US,Rogers,Arkansas,36.332,-94.1185,19.21,0,0.21000000000000002,0.0,0.0826771653543307,False,False
2026-09-07,US,Saint Charles,Missouri,38.7839,-90.4812,20.91,0,0.21000000000000002,0.0,0.0,False,False
2026-09-07,US,Saint Louis,Missouri,38.6517,-90.2053,94.16,0,0.96,0.0,0.0,False,False
2026-09-07,US,Saint Paul,Minnesota,44.9444,-93.0933,49.22,0,0.51,0.0,0.0,False,False
2026-09-07,US,Salem,Oregon,44.9429,-123.0351,19.59,0,0.18,0.0,0.0078740157480314,False,False
2026-09-07,US,Salt Lake City,Utah,40.7608,-111.891,31.55,0,0.33,0.0,0.0078740157480314,False,False
2026-09-07,US,San Antonio,Texas,29.4241,-98.4936,143.42000000000002,0,1.47,0.0,0.0078740157480314,False,False
2026-09-07,US,San Diego,California,32.7157,-117.1647,231.34,3,2.37,0.0,0.0157480314960629,False,False
2026-09-07,US,San Francisco,California,37.7749,-122.4194,466.69,16,4.7700000000000005,0.0,0.0,False,False
2026-09-07,US,San Jose,California,37.3394,-121.895,183.3,0,1.8599999999999999,0.0,0.0,False,False
2026-09-07,US,Sandy,Utah,40.5916,-111.8841,10.97,0,0.12,0.0,0.0118110236220472,False,False
2026-09-07,US,Santa Fe,New Mexico,35.687,-105.9378,18.91,0,0.18,0.0,0.0,False,False
2026-09-07,US,Savannah,Georgia,32.0835,-81.0998,59.839999999999996,0,0.6000000000000001,0.0,0.8228346456692913,True,True
2026-09-07,US,Scarborough,Maine,43.5781,-70.3217,11.22,0,0.12,0.0,0.0,False,False
2026-09-07,US,Scottsdale,Arizona,33.5092,-111.899,69.96,0,0.72,0.0,0.0,False,False
2026-09-07,US,Seattle,Washington,47.6062,-122.3321,288.08,4,2.94,0.0,0.0157480314960629,False,False
2026-09-07,US,Sheridan,Wyoming,44.7972,-106.9562,7.67,0,0.09,0.0,0.0,False,False
2026-09-07,US,Shreveport,Louisiana,32.5251,-93.7502,54.36,0,0.54,0.0,0.0354330708661417,False,False
2026-09-07,US,Silver Spring,Maryland,38.9907,-77.0261,41.17,0,0.42000000000000004,0.0,0.0,False,False
2026-09-07,US,Sioux Falls,South Dakota,43.55,-96.7003,11.36,0,0.12,0.0,0.0472440944881889,False,False
2026-09-07,US,Sitka,Alaska,57.0532,-135.3309,2.98,0,0.03,0.0,0.0118110236220472,False,False
2026-09-07,US,Somerville,Massachusetts,42.3876,-71.0995,34.03,0,0.36,0.0,0.0,False,False
2026-09-07,US,South Burlington,Vermont,44.467,-73.171,8.76,0,0.09,0.0,0.0,False,False
2026-09-07,US,South Jordan,Utah,40.5622,-111.9297,17.02,0,0.18,0.0,0.0118110236220472,False,False
2026-09-07,US,Southaven,Mississippi,34.989,-90.0126,7.9,0,0.09,0.0,0.0039370078740157,False,False
2026-09-07,US,Spokane,Washington,47.6569,-117.425,18.12,0,0.18,0.0,0.4448818897637795,True,True
2026-09-07,US,Springfield,Missouri,37.2153,-93.2982,21.2,0,0.21000000000000002,0.0,0.1377952755905512,False,False
2026-09-07,US,Stamford,Connecticut,41.0534,-73.5387,30.31,0,0.30000000000000004,0.0,0.0,False,False
2026-09-07,US,Staten Island,New York,40.5623,-74.1399,92.94,0,0.9299999999999999,0.0,0.0,False,False
2026-09-07,US,Stowe,Vermont,44.4653,-72.6846,6.05,0,0.06,0.0,0.0,False,False
2026-09-07,US,Tacoma,Washington,47.2529,-122.4443,41.85,0,0.42000000000000004,0.0,0.1220472440944882,False,False
2026-09-07,US,Tampa,Florida,27.9475,-82.4584,130.10999999999999,0,1.35,0.0,0.4606299212598425,True,True
2026-09-07,US,Tijeras,New Mexico,35.0809,-106.3881,5.47,0,0.06,0.0,0.0078740157480314,False,False
2026-09-07,US,Tucson,Arizona,32.2217,-110.9265,75.25,0,0.75,0.0,0.0118110236220472,False,False
2026-09-07,US,Tulsa,Oklahoma,36.154,-95.9928,84.13,0,0.8400000000000001,0.0,0.0157480314960629,False,False
2026-09-07,US,Vancouver,Washington,45.6387,-122.6615,50.94,0,0.51,0.0,0.0196850393700787,False,False
2026-09-07,US,Virginia Beach,Virginia,36.8529,-75.978,89.53,0,0.9299999999999999,0.0,0.0,False,False
2026-09-07,US,Warwick,Rhode Island,41.7001,-71.4162,8.78,0,0.09,0.0,0.0,False,False
2026-09-07,US,Washington,District of Columbia,38.8951,-77.0364,329.47,6,3.3600000000000003,0.0,0.0,False,False
2026-09-07,US,Wasilla,Alaska,61.5809,-149.4415,1.92,0,0.03,0.0,0.2165354330708661,True,True
2026-09-07,US,Waukesha,Wisconsin,43.0117,-88.2315,12.38,0,0.12,0.0,0.0,False,False
2026-09-07,US,West Chester,Pennsylvania,39.961,-75.608,32.76,0,0.33,0.0,0.0,False,False
2026-09-07,US,West Des Moines,Iowa,41.5772,-93.7113,10.3,0,0.09,0.0,0.3700787401574803,True,True
2026-09-07,US,West Fargo,North Dakota,46.875,-96.9004,7.37,0,0.09,0.0,0.0984251968503936,False,False
2026-09-07,US,West Lafayette,Indiana,40.4259,-86.9081,17.17,0,0.18,0.0,0.0,False,False
2026-09-07,US,Westfield,New Jersey,40.659,-74.3474,34.74,0,0.36,0.0,0.0,False,False
2026-09-07,US,Wheeling,West Virginia,40.064,-80.7209,10.71,0,0.12,0.0,0.0,False,False
2026-09-07,US,Whitefish Bay,Wisconsin,43.1133,-87.9001,12.51,0,0.12,0.0,0.0,False,False
2026-09-07,US,Wichita,Kansas,37.6922,-97.3375,43.44,0,0.42000000000000004,0.0,0.0157480314960629,False,False
2026-09-07,US,Wilmette,Illinois,42.0722,-87.7228,30.69,0,0.30000000000000004,0.0,0.0,False,False
2026-09-07,US,Wilmington,Delaware,39.746,-75.5466,51.88,0,0.54,0.0,0.0,False,False
2026-09-07,US,Wilmington,North Carolina,34.2356,-77.946,58.69,0,0.6000000000000001,0.0,0.0236220472440944,False,False
2026-09-08,CAN,Blainville,Quebec,45.6668,-73.8825,0.8,0,0.0,0.0,0.2834645669291338,True,True
2026-09-08,CAN,Brossard,Quebec,45.4501,-73.4658,0.5700000000000001,0,0.0,0.0,0.2637795275590551,True,True
2026-09-08,CAN,Burnaby,British Columbia,49.2664,-122.9526,7.46,0,0.0,0.0,0.0,False,False
2026-09-08,CAN,Calgary,Alberta,51.0501,-114.0853,12.15,0,0.0,0.0,0.1771653543307086,False,False
2026-09-08,CAN,Cote-Saint-Luc,Quebec,45.4654,-73.6659,0.48000000000000004,0,0.0,0.0,0.2244094488188976,True,True
2026-09-08,CAN,Dartmouth,Nova Scotia,44.6713,-63.5772,0.23,0,0.0,0.0,0.0078740157480314,False,False
2026-09-08,CAN,Dieppe,New Brunswick,46.0784,-64.6874,0.9,0,0.0,0.0,0.0078740157480314,False,False
2026-09-08,CAN,Dorval,Quebec,45.4473,-73.7534,0.55,0,0.0,0.0,0.2204724409448818,True,True
2026-09-08,CAN,Edmonton,Alberta,53.5501,-113.4687,5.22,0,0.0,0.0,0.0039370078740157,False,False
2026-09-08,CAN,Fredericton,New Brunswick,45.9454,-66.6656,0.27,0,0.0,0.0,0.0236220472440944,False,False
2026-09-08,CAN,Guelph,Ontario,43.5459,-80.256,2.18,0,0.0,0.0,0.0,False,False
2026-09-08,CAN,Halifax,Nova Scotia,44.6427,-63.5769,1.75,0,0.0,0.0,0.0157480314960629,False,False
2026-09-08,CAN,Headingley,Manitoba,49.8753,-97.409,0.25,0,0.0,0.0,0.4094488188976378,True,True
2026-09-08,CAN,Kingston,Ontario,44.2298,-76.481,1.54,0,0.0,0.0,0.0078740157480314,False,False
2026-09-08,CAN,Markham,Ontario,43.8668,-79.2663,2.88,0,0.0,0.0,0.0,False,False
2026-09-08,CAN,Moncton,New Brunswick,46.0945,-64.7965,0.44,0,0.0,0.0,0.0039370078740157,False,False
2026-09-08,CAN,Montreal,Quebec,45.5088,-73.5878,7.13,0,0.0,0.0,0.2519685039370078,True,True
2026-09-08,CAN,North Vancouver,British Columbia,49.3164,-123.0693,5.58,0,0.0,0.0,0.0,False,False
2026-09-08,CAN,Ottawa,Ontario,45.4112,-75.6981,11.72,0,0.0,0.0,0.2440944881889764,True,True
2026-09-08,CAN,Paradise,Newfoundland and Labrador,47.5333,-52.9667,0.27,0,0.0,0.0,0.0866141732283464,False,False
2026-09-08,CAN,Regina,Saskatchewan,50.4501,-104.6178,0.26,0,0.0,0.0,0.1141732283464566,False,False
2026-09-08,CAN,Saskatoon,Saskatchewan,52.1324,-106.6689,1.22,0,0.0,0.0,0.8543307086614172,True,True
2026-09-08,CAN,St. Albert,Alberta,53.6334,-113.6353,0.63,0,0.0,0.0,0.0157480314960629,False,False
2026-09-08,CAN,St. John'S,Newfoundland and Labrador,47.5649,-52.7093,0.29000000000000004,0,0.0,0.0,0.0393700787401574,False,False
2026-09-08,CAN,Surrey,British Columbia,49.1064,-122.8251,8.6,0,0.0,0.0,0.0,False,False
2026-09-08,CAN,Toronto,Ontario,43.7064,-79.3986,35.96,3,0.0,0.0,0.0,False,False
2026-09-08,CAN,Vancouver,British Columbia,49.2497,-123.1193,27.490000000000002,0,0.0,0.0,0.0,False,False
2026-09-08,CAN,Victoria,British Columbia,48.4359,-123.3516,6.48,0,0.0,0.0,0.0,False,False
2026-09-08,CAN,Wainwright,Alberta,52.8348,-110.8534,0.2,0,0.0,0.0,0.2913385826771654,True,True
2026-09-08,CAN,West Baptiste,Alberta,54.7502,-113.5688,0.11,0,0.0,0.0,0.0,False,False
2026-09-08,CAN,Winnipeg,Manitoba,49.8844,-97.147,1.34,0,0.0,0.0,0.4645669291338583,True,True
2026-09-08,CAN,Yellow Grass,Saskatchewan,49.8001,-104.1678,0.34,0,0.0,0.0,0.0708661417322834,False,False
2026-09-08,UK,Aberdare,Wales,51.7144,-3.4492,2.16,0,0.0,0.0,0.4409448818897637,True,True
